temperature,humidity,wind_speed,pressure,cloud_cover,rain
1.5,62,9.3,974.3,10,0
14.4,23,29.2,973.4,75,0
34.4,17,29.3,1004.7,49,0
7.0,95,3.2,1024.9,35,0
36.0,49,26.9,998.8,88,0
40.9,61,7.6,996.4,100,0
-4.6,51,12.6,979.9,4,0
-1.9,18,20.0,1044.2,67,0
-5.6,67,33.6,959.8,4,0
2.2,86,35.9,958.6,29,1
8.7,39,48.5,971.8,49,0
16.1,34,29.6,1022.3,19,0
18.0,17,10.2,1027.8,97,0
38.7,45,13.9,1047.1,0,0
14.8,64,12.2,982.5,70,0
2.9,12,40.3,1017.5,63,0
18.6,64,45.7,996.1,80,0
38.8,17,24.9,1015.6,40,0
24.1,56,13.0,975.5,97,0
5.3,88,11.7,987.8,62,1
40.1,51,32.9,1043.1,37,0
11.8,46,0.4,969.9,54,0
2.5,10,10.8,982.2,60,0
23.8,50,35.1,962.0,45,0
3.3,57,6.5,1005.9,99,0
4.7,61,20.5,1012.7,71,0
35.4,27,39.0,1002.4,76,0
13.0,63,29.8,1022.5,11,0
0.5,42,44.9,996.9,42,0
8.0,61,12.0,959.4,24,0
2.3,26,18.8,970.1,68,0
29.5,20,38.3,1028.9,25,0
0.2,14,14.2,981.2,92,0
15.3,38,3.8,994.5,42,0
31.2,19,34.3,1037.9,67,0
33.2,44,7.8,983.9,41,0
20.6,44,4.6,993.8,3,0
44.4,64,11.8,1019.5,34,0
33.2,70,23.2,995.8,3,0
29.0,97,49.0,1033.0,32,0
25.9,61,3.5,992.5,15,0
44.5,32,44.8,980.9,68,0
38.5,64,26.4,1015.5,68,0
30.4,45,8.8,1011.4,55,0
37.9,59,34.5,1031.6,79,0
34.9,32,46.4,1029.3,29,0
-5.2,67,9.8,958.6,67,0
-2.7,32,1.1,1037.9,16,0
-6.0,59,3.1,1000.7,7,0
10.9,83,48.1,967.7,6,1
25.8,62,33.2,1038.3,41,0
37.0,13,12.2,967.0,81,0
2.6,24,45.8,993.9,62,0
27.5,15,28.3,1032.2,51,0
9.0,74,40.0,1042.5,67,0
-9.1,25,10.4,1030.0,79,0
27.3,59,18.3,1042.1,56,0
9.4,65,10.7,956.8,30,0
8.1,65,47.0,981.5,34,0
42.1,16,47.6,1014.2,11,0
-6.5,70,23.0,977.9,56,0
13.0,87,10.3,1018.2,50,0
14.7,35,6.4,1021.7,31,0
-5.7,81,4.7,971.7,4,1
37.0,85,28.3,975.3,76,1
-4.2,94,12.1,981.8,55,0
41.2,44,0.0,982.6,52,0
-1.0,13,49.4,1019.8,35,0
14.7,27,18.1,994.2,67,0
-1.8,53,0.8,995.8,1,0
-3.8,15,17.6,970.9,80,0
10.3,95,11.1,951.0,96,1
25.8,36,21.5,1018.7,69,0
27.3,90,30.6,1017.2,71,1
38.7,78,37.6,1027.4,53,0
-0.4,45,26.5,1022.4,43,0
4.1,39,42.0,1039.4,5,0
40.1,54,33.8,960.3,78,0
38.3,83,32.4,990.0,19,0
2.1,55,0.2,1028.1,82,0
37.9,35,46.5,951.2,95,0
13.1,64,38.0,1024.3,40,0
-6.9,44,24.8,1050.0,5,0
5.6,91,38.1,964.8,65,1
11.6,10,0.3,1026.1,51,0
0.8,10,39.9,1034.3,74,0
43.9,69,4.4,951.0,2,0
4.8,62,30.2,1044.5,44,0
13.0,75,5.5,998.9,14,1
41.1,78,34.9,975.0,70,0
-6.7,15,23.0,1030.5,16,0
34.1,37,8.9,1032.5,64,0
0.9,88,14.1,1001.6,5,0
-7.8,54,27.9,1035.9,3,0
14.0,99,41.3,1005.8,32,0
42.1,59,42.3,950.8,78,0
-8.8,42,34.0,1035.0,44,0
12.7,35,12.6,971.5,79,0
2.5,27,44.8,1043.1,56,0
21.5,40,39.1,1021.1,49,0
-3.6,31,25.7,1023.9,47,0
39.3,37,26.7,1002.6,99,0
10.4,88,27.0,956.9,73,1
-2.0,91,5.9,989.8,17,1
6.7,83,5.3,969.2,10,0
35.1,58,28.2,1010.6,31,0
25.0,53,35.0,980.3,20,0
19.9,90,49.5,1045.8,53,0
34.4,99,12.0,995.5,66,1
35.0,82,33.1,1032.2,78,1
14.9,79,28.8,981.7,58,0
-7.7,67,48.9,996.8,78,0
13.5,52,35.3,1000.9,50,0
-9.1,12,45.3,1011.2,88,0
18.0,25,20.6,962.6,43,0
-5.0,61,8.8,951.2,94,0
20.1,77,28.6,966.4,28,0
9.2,29,32.6,961.4,8,0
43.0,26,23.5,994.4,19,0
1.6,65,40.1,1048.4,94,0
-8.8,89,17.1,1030.9,8,0
13.5,52,49.9,956.4,19,0
-4.2,32,23.9,1030.3,13,0
35.4,74,35.1,994.8,39,0
39.8,79,27.4,1021.2,24,0
17.9,34,15.0,1022.1,48,0
-8.9,38,15.0,972.7,29,0
8.7,21,32.5,993.0,29,0
-9.2,53,9.0,957.6,75,0
10.1,55,6.5,967.1,53,0
27.7,77,6.7,1009.3,91,0
13.9,36,12.4,972.1,52,0
14.1,59,46.2,1000.4,100,0
2.1,100,2.7,976.5,52,0
5.9,17,7.8,970.0,68,0
-9.8,57,46.8,951.5,6,0
34.3,27,4.9,975.8,51,0
-9.3,21,9.3,977.7,39,0
25.0,95,11.9,1045.1,93,1
22.2,94,15.4,960.2,9,0
5.3,11,44.5,1014.4,20,0
23.6,47,42.8,1021.4,10,0
17.8,86,38.7,982.5,46,1
28.3,44,5.7,1024.7,78,0
29.2,52,8.9,1023.6,81,0
10.8,67,33.6,966.9,13,0
-7.8,17,14.4,953.5,13,0
26.8,64,44.0,1000.3,47,0
4.0,100,28.4,974.1,98,1
28.2,96,21.9,959.8,98,1
-9.9,37,16.1,999.9,96,0
-5.5,16,47.2,1008.4,28,0
25.5,48,41.4,988.3,30,0
-9.5,63,17.0,1019.4,21,0
9.4,88,48.8,1047.7,56,0
-10.0,66,8.4,1024.9,83,0
43.0,31,38.1,1005.6,23,0
13.7,87,7.4,974.9,46,0
42.9,57,20.4,1010.0,52,0
-0.5,86,35.6,981.9,42,1
15.9,95,6.0,1004.8,47,0
-9.8,96,5.6,963.3,44,1
32.0,98,3.7,965.4,96,1
41.4,51,31.3,958.0,74,0
38.4,32,48.7,1048.7,78,0
42.7,51,31.3,1048.2,97,0
39.2,55,21.1,1043.4,83,0
14.6,59,5.6,1026.9,83,0
-6.1,64,48.9,1047.0,24,0
-7.7,58,5.5,1011.4,3,0
13.3,81,25.2,1002.4,34,0
39.4,30,27.1,996.9,83,0
37.9,60,32.1,963.9,50,0
13.6,36,44.6,1042.8,13,0
40.9,44,17.1,986.7,36,0
2.9,30,15.4,959.3,41,0
30.9,85,27.5,1048.5,68,1
39.1,40,31.9,984.3,58,0
-4.8,95,13.5,972.1,59,0
11.5,32,14.8,965.7,71,0
0.2,75,49.1,970.2,100,1
43.7,53,7.2,1031.1,14,0
-5.2,68,10.5,1044.6,33,0
-1.3,78,14.4,1000.6,29,0
14.9,78,36.2,970.8,41,1
14.2,16,42.7,1014.5,57,0
27.2,12,44.4,987.3,47,0
30.4,61,4.3,970.2,20,0
44.0,51,34.1,1048.3,18,0
19.9,77,9.1,1022.7,5,0
39.2,61,39.4,981.3,28,0
25.7,48,39.1,1047.8,47,0
9.5,35,22.7,1025.0,96,0
16.3,55,19.4,954.1,61,0
23.2,25,11.1,968.1,30,0
9.7,28,23.7,951.8,43,0
22.2,44,25.8,980.5,99,0
35.0,28,0.7,1049.9,14,0
37.1,33,44.8,1005.0,62,0
5.9,35,36.8,955.3,88,0
9.9,15,29.1,1037.2,43,0
-6.2,96,14.5,1026.4,5,0
-9.2,91,36.8,1020.6,23,0
23.7,68,28.2,988.6,82,0
10.8,22,47.7,1007.3,9,0
22.2,22,42.0,1015.2,50,0
1.2,33,31.0,1001.0,97,0
-1.9,74,43.1,1006.8,31,0
36.5,49,8.4,997.8,99,0
12.4,96,31.8,963.0,37,1
23.2,46,39.0,1043.1,52,0
31.4,86,17.9,1036.4,56,0
-5.5,81,44.3,1001.1,91,1
33.0,81,7.2,978.6,20,0
-4.0,96,36.6,988.0,61,1
14.2,30,8.3,972.2,90,0
16.4,91,7.7,1021.1,22,0
18.1,47,36.8,980.5,9,0
7.1,62,9.6,1021.2,19,0
8.1,81,1.3,1017.6,13,0
-9.8,99,3.8,991.4,17,1
7.8,16,11.5,1026.4,46,0
-5.5,72,45.5,1007.3,100,0
32.6,68,4.3,970.2,30,0
33.2,28,3.7,1001.4,79,0
9.8,14,19.5,994.5,21,0
29.6,94,8.4,1020.9,88,1
-1.7,93,8.1,1045.7,11,0
35.1,86,32.1,968.9,70,1
41.6,42,16.1,1047.5,60,0
39.8,73,2.7,979.1,31,0
1.0,39,47.8,1042.0,46,0
7.3,35,12.8,1041.8,30,0
12.1,97,32.9,1042.7,60,0
10.8,72,41.1,977.0,12,1
5.9,21,35.9,961.2,28,0
30.4,22,5.2,964.6,96,0
40.9,84,24.1,1021.7,42,0
15.8,20,9.8,964.1,21,0
31.6,50,21.4,1001.3,56,0
24.3,100,47.8,961.7,98,1
18.4,75,10.4,1046.4,19,0
2.5,89,24.8,1018.6,72,1
38.9,36,5.3,1034.6,77,0
38.1,34,1.4,1033.9,56,0
-2.3,23,28.5,966.9,25,0
40.8,41,23.1,1005.4,9,0
4.3,74,5.2,1049.9,67,0
-6.1,49,9.4,1049.8,19,0
-1.4,46,2.3,980.4,11,0
31.9,100,29.8,1030.8,87,1
37.0,95,43.0,981.5,57,0
6.0,92,32.3,1021.4,8,0
29.9,55,29.0,996.1,43,0
-0.4,81,16.7,1043.1,39,0
3.6,47,16.9,1045.8,76,0
5.0,35,5.0,964.1,80,0
18.1,54,41.3,990.1,64,0
28.1,35,7.6,967.2,83,0
7.1,41,19.9,1044.5,57,0
-0.5,68,8.8,1033.2,79,0
10.4,71,9.2,1030.6,77,0
36.0,97,3.9,954.4,82,1
34.3,72,28.2,973.7,77,0
-4.1,76,31.5,1020.7,77,0
-7.8,53,24.6,977.9,41,0
-1.4,27,37.7,1007.1,1,0
11.4,30,45.4,976.6,26,0
39.3,100,22.1,992.4,67,1
28.0,55,10.3,972.5,75,0
19.3,69,49.9,1029.8,8,0
15.5,67,5.2,968.5,50,0
22.5,66,41.5,999.9,63,0
-8.6,75,17.7,974.0,34,1
29.0,40,5.2,1026.1,4,0
22.8,39,38.4,1031.5,2,0
30.6,48,42.6,974.7,54,0
36.9,66,9.1,991.8,79,0
12.7,14,42.9,999.6,8,0
30.2,78,40.3,1004.8,95,0
17.4,80,44.9,1046.6,0,0
20.9,29,26.8,1033.5,87,0
-5.8,30,40.0,950.2,21,0
4.4,19,37.0,975.3,99,0
39.6,82,9.8,967.7,45,0
26.5,84,13.4,951.7,45,0
7.5,70,23.3,1022.1,81,0
40.4,27,27.8,1027.4,85,0
33.4,63,36.0,980.2,86,0
24.2,16,39.7,997.2,65,0
22.8,72,13.2,1016.5,1,0
1.3,42,10.8,980.5,34,0
19.3,97,20.6,965.1,29,0
6.6,45,25.4,1013.0,19,0
22.1,27,21.6,996.5,96,0
38.4,43,37.9,1001.7,14,0
18.2,69,24.8,1030.3,98,0
13.6,42,21.2,1047.6,67,0
1.0,91,19.6,970.0,43,0
15.6,92,31.3,954.4,18,1
8.4,81,46.7,953.7,31,1
42.6,11,35.9,975.1,40,0
27.5,49,27.3,971.2,9,0
-0.8,33,20.8,1023.7,10,0
37.8,76,35.3,981.7,83,0
20.2,66,23.9,977.0,13,0
39.7,46,35.8,1022.8,65,0
1.1,25,42.6,1003.9,20,0
-6.6,50,27.8,1028.9,64,0
14.1,62,12.7,998.5,32,0
0.7,83,8.8,1048.7,0,0
-7.5,22,35.6,1021.5,68,0
23.5,33,28.3,1045.2,34,0
-1.9,91,15.4,996.7,50,0
16.4,77,37.1,1043.9,34,0
21.6,13,46.2,961.4,61,0
38.2,50,35.4,1004.5,100,0
-7.6,95,14.2,1015.5,79,1
44.5,17,31.9,994.6,35,0
-6.6,62,30.0,975.0,12,0
17.2,10,0.8,986.1,19,0
14.7,87,11.6,988.3,52,1
1.5,61,13.1,965.4,57,0
4.2,38,32.3,1008.9,57,0
-5.2,32,34.9,1043.4,35,0
26.3,56,2.4,986.3,45,0
43.5,83,24.8,1046.3,97,1
-8.0,34,36.2,1040.8,56,0
12.5,57,17.2,1004.8,43,0
-5.7,78,36.6,961.3,79,1
34.8,33,35.0,998.1,89,0
27.7,43,37.9,950.6,81,0
19.6,95,46.4,1018.8,44,0
12.7,86,40.5,1018.6,84,1
31.2,57,27.1,1008.5,59,0
40.3,89,0.1,1017.5,27,0
43.1,12,25.5,1025.7,29,0
36.8,51,49.8,1031.1,47,0
19.8,45,45.5,978.0,46,0
8.8,83,40.7,994.4,47,1
8.3,84,4.3,1042.8,86,1
37.3,69,42.7,983.0,61,0
37.9,16,13.3,1025.5,47,0
28.8,56,32.0,1048.4,46,0
40.9,37,21.3,1032.3,47,0
19.2,36,22.4,989.2,83,0
6.5,64,38.9,1032.3,24,0
2.2,81,21.5,978.7,96,1
26.1,10,47.5,970.9,58,0
-5.3,54,30.6,986.6,67,0
2.9,41,48.6,960.2,39,0
11.5,25,44.0,967.0,87,0
35.8,52,30.1,1009.4,9,0
-0.6,79,36.5,1029.3,37,0
30.9,88,11.6,963.1,12,0
24.3,58,18.3,1048.9,40,0
16.7,62,9.3,951.7,31,0
-2.7,34,24.5,1016.3,19,0
21.0,95,3.4,969.5,84,1
33.4,87,17.7,1041.7,80,1
7.1,87,11.2,1030.4,18,0
5.3,52,6.1,1041.7,18,0
13.1,96,37.2,1049.6,99,1
25.6,45,43.9,1025.8,37,0
42.4,24,14.4,1047.6,87,0
27.3,60,11.8,1002.6,71,0
22.4,54,43.7,966.2,70,0
43.1,89,30.7,1022.5,30,0
-6.7,68,28.5,959.8,73,0
35.9,96,31.2,1002.9,37,0
39.9,97,16.2,1002.4,41,0
40.5,50,30.7,1014.9,17,0
-7.9,68,18.2,983.7,76,0
30.9,18,31.5,979.5,72,0
38.9,81,5.3,951.7,15,0
11.7,47,34.7,1008.3,75,0
2.2,87,31.6,975.2,55,1
6.0,100,30.5,993.0,100,1
18.5,91,11.5,989.8,82,1
-8.7,95,10.5,971.1,26,0
28.3,67,28.2,1012.8,96,0
-5.9,46,33.3,992.9,30,0
19.5,65,8.4,1002.2,67,0
40.9,58,37.8,1018.0,36,0
-8.8,16,10.9,997.1,83,0
15.4,10,1.7,953.4,96,0
3.5,31,2.5,1000.1,33,0
20.6,81,22.3,1019.6,7,0
10.1,28,46.6,1020.8,60,0
33.5,100,29.5,1049.6,81,1
-9.0,70,30.8,963.3,86,0
11.1,79,33.9,1034.6,80,0
-2.3,10,45.4,983.7,28,0
14.3,23,31.2,1015.8,100,0
7.4,11,29.1,992.8,89,0
4.5,38,36.8,1005.1,100,0
7.9,67,4.2,1041.0,60,0
38.3,93,41.4,1007.3,61,1
-6.9,25,45.8,1023.6,0,0
-2.3,31,31.7,987.1,40,0
-1.4,32,18.7,984.9,76,0
43.5,83,23.0,1019.4,5,0
33.1,85,22.9,978.5,76,1
22.3,14,1.4,967.7,12,0
29.8,72,24.3,1034.5,51,0
10.7,95,47.3,1041.0,30,0
-1.0,87,5.2,987.5,31,0
-8.4,23,33.9,1024.9,28,0
-0.4,45,43.9,1033.7,24,0
42.7,61,15.9,1000.0,54,0
2.9,93,10.6,966.5,65,1
27.3,33,14.3,971.1,85,0
25.8,29,6.4,996.4,71,0
10.8,44,33.1,1021.6,86,0
22.9,69,0.0,1003.4,17,0
33.9,17,42.6,954.9,55,0
29.9,41,23.7,1011.5,72,0
-8.4,44,46.2,950.1,59,0
37.3,73,38.3,1046.8,23,0
27.4,94,5.1,963.6,62,1
4.2,55,13.5,968.0,28,0
36.8,41,31.0,1021.4,36,0
5.5,53,6.0,991.4,25,0
18.8,72,45.8,1005.4,90,0
28.5,71,12.6,1001.5,81,0
9.4,79,35.1,965.2,16,1
19.3,18,4.2,964.5,62,0
26.6,66,23.9,971.7,28,0
23.9,73,26.1,987.6,27,0
44.6,76,22.6,997.2,61,0
-0.5,10,18.5,1019.8,63,0
8.1,32,6.8,965.6,54,0
2.8,11,31.3,974.0,11,0
43.7,94,9.5,1016.0,32,0
-1.3,69,3.9,1004.1,75,0
28.8,83,32.9,1013.3,82,1
25.0,65,11.5,998.0,91,0
-7.3,82,11.0,953.2,29,1
-9.2,54,46.8,998.6,18,0
23.5,18,33.0,1016.7,36,0
1.7,23,23.1,1028.5,20,0
10.5,38,15.4,1024.4,40,0
1.3,99,29.5,976.1,37,0
33.9,50,0.1,953.8,72,0
-6.8,71,12.9,1011.8,7,0
29.9,66,7.3,970.3,73,0
44.4,88,47.7,968.3,77,1
8.1,57,30.1,1042.7,96,0
35.9,98,9.9,966.4,36,0
-7.6,11,8.7,1043.9,44,0
1.9,97,9.1,988.9,10,0
34.7,49,40.8,955.8,47,0
34.0,41,22.4,1022.1,85,0
31.9,83,39.6,1020.6,42,0
38.6,87,20.9,1025.4,13,0
27.1,55,41.0,1046.6,5,0
11.1,80,1.2,1014.1,12,0
16.4,37,34.2,1023.8,37,0
19.7,66,10.4,1030.7,27,0
15.5,72,48.4,966.1,56,1
-7.0,47,18.2,1028.3,56,0
20.3,88,48.1,1045.1,32,0
28.6,82,23.5,963.5,26,0
29.6,46,10.1,1031.3,40,0
8.2,57,22.2,1025.3,4,0
28.1,62,9.4,991.1,43,0
30.6,90,23.8,982.6,66,1
12.6,45,11.4,971.2,64,0
17.6,85,2.0,961.6,65,1
19.1,18,29.0,1000.2,45,0
42.4,10,35.2,997.5,32,0
7.0,12,31.7,954.6,64,0
-7.2,52,27.8,1013.3,9,0
38.5,45,32.1,1000.7,97,0
15.8,85,46.2,997.9,72,1
30.8,71,4.8,1002.7,63,0
34.5,12,49.1,979.7,4,0
39.0,56,17.9,1023.3,39,0
26.6,16,33.9,1013.0,34,0
31.4,41,26.3,994.0,5,0
21.9,50,37.8,971.7,6,0
11.8,79,8.7,998.1,77,0
26.8,33,39.9,1046.9,52,0
27.2,87,32.0,1038.2,45,0
34.6,13,18.2,1043.4,91,0
33.5,87,40.0,1021.9,62,1
-3.3,81,23.8,961.0,51,0
32.2,88,14.1,985.0,10,0
18.8,45,39.4,953.4,47,0
36.3,60,12.8,969.9,27,0
18.0,55,31.7,1041.2,63,0
12.8,73,14.2,952.6,71,1
35.1,94,30.0,975.2,21,0
20.1,51,44.2,966.5,7,0
-3.0,42,20.2,1040.5,35,0
12.9,74,43.3,1049.4,17,0
2.0,74,39.9,1039.8,84,0
-8.5,46,3.6,985.9,29,0
23.6,67,1.2,963.5,43,0
1.9,70,6.3,1030.4,63,0
35.2,91,2.0,1047.1,56,0
14.9,63,6.9,1016.9,66,0
22.4,94,9.8,1019.4,61,1
44.6,69,27.2,991.9,60,0
-2.7,37,48.2,1003.5,1,0
12.0,19,46.3,1048.2,78,0
22.7,24,26.4,969.7,90,0
9.0,99,38.8,1044.0,88,1
27.0,79,5.0,951.2,90,0
39.4,34,2.3,979.1,36,0
43.3,27,30.6,1012.7,15,0
2.6,43,24.0,977.6,60,0
6.5,51,42.3,956.8,72,0
15.4,92,36.7,961.6,24,1
26.6,97,6.4,995.8,19,0
9.6,46,44.3,1044.2,10,0
13.9,59,39.8,979.6,31,0
27.3,94,38.7,1013.3,96,1
6.5,53,8.3,1002.6,1,0
29.3,85,23.7,1003.7,24,0
-3.8,63,48.1,996.3,34,0
16.6,72,36.7,961.6,39,1
10.4,59,6.8,1048.5,41,0
44.8,60,41.5,992.9,14,0
13.9,19,10.2,977.2,94,0
-2.6,66,39.0,955.7,35,0
31.0,21,46.1,952.3,46,0
34.2,47,7.7,1005.0,78,0
-9.9,48,17.8,996.6,87,0
9.8,34,13.7,964.8,10,0
28.0,72,6.4,1016.6,87,0
44.4,94,39.5,1030.7,94,1
19.5,25,31.3,1049.0,67,0
11.2,49,35.1,954.7,41,0
1.7,44,32.7,1021.3,20,0
37.4,16,36.9,1037.6,63,0
25.3,35,27.3,980.1,100,0
25.3,39,17.9,973.0,44,0
26.8,70,44.9,1046.8,43,0
32.6,83,32.4,982.9,94,1
37.5,99,16.8,979.8,8,0
9.4,31,14.6,1015.2,48,0
4.4,70,46.5,1016.3,0,0
14.7,26,30.2,961.2,0,0
38.0,30,12.6,1049.7,6,0
-6.3,54,0.3,995.1,58,0
7.7,35,44.7,1019.8,73,0
10.1,81,29.3,1019.4,95,1
29.5,91,3.9,978.1,66,1
3.9,54,41.1,1024.8,27,0
15.8,24,29.0,1013.3,9,0
0.3,20,48.6,986.6,94,0
6.8,95,42.2,1045.5,71,1
9.9,30,30.4,975.0,73,0
17.8,94,47.5,987.0,92,1
2.3,59,49.7,980.4,27,0
-8.8,32,49.5,984.2,69,0
-0.4,51,34.7,995.2,32,0
-9.2,81,26.6,1029.6,22,0
33.8,44,37.7,1003.5,21,0
-5.6,94,37.2,1045.6,66,1
9.1,15,5.3,956.0,48,0
8.3,93,43.4,1034.6,46,0
9.0,97,33.8,1000.1,96,1
3.8,34,19.8,991.7,92,0
38.3,81,14.8,976.0,56,0
9.0,93,6.9,1013.8,19,0
4.6,47,20.2,955.1,82,0
-1.5,28,16.7,1003.3,6,0
2.0,67,8.4,973.3,53,0
0.1,35,23.0,1000.9,69,0
42.4,46,4.6,987.4,40,0
32.5,70,31.3,1015.2,84,0
36.9,100,43.9,976.8,22,0
23.3,30,29.2,1004.8,38,0
1.5,55,5.4,1026.0,61,0
44.1,78,14.4,975.8,55,0
35.4,49,49.4,987.9,52,0
28.7,19,29.9,953.3,0,0
36.0,99,23.4,992.8,79,1
25.7,85,42.3,961.9,91,1
34.5,28,22.7,974.4,71,0
-7.6,68,5.6,1002.9,65,0
23.6,23,47.7,988.7,48,0
21.8,21,1.8,990.9,76,0
21.2,92,14.7,979.6,72,1
24.8,26,38.8,1044.4,37,0
9.7,81,7.4,959.3,54,0
18.2,80,43.8,1015.3,93,0
8.2,93,28.6,1033.0,23,0
1.4,63,8.7,997.5,98,0
11.4,36,31.9,996.9,83,0
12.8,51,41.3,997.0,13,0
-9.2,54,49.9,1048.7,37,0
36.2,51,20.8,1033.4,82,0
2.4,61,38.4,959.6,28,0
13.6,51,10.0,956.5,25,0
16.5,14,27.9,980.5,66,0
22.7,51,18.4,1048.7,85,0
-9.2,39,33.4,988.7,35,0
-1.5,18,38.8,1001.3,80,0
20.9,80,41.4,997.1,95,0
10.4,18,11.2,1010.8,43,0
0.5,36,0.0,1037.8,19,0
21.9,51,35.9,967.3,55,0
40.7,99,14.1,955.8,13,0
27.1,86,14.6,1027.7,83,1
21.8,91,37.4,1029.8,17,0
-6.1,42,48.2,1016.3,76,0
33.5,33,24.2,993.0,74,0
8.0,13,16.7,1047.6,72,0
25.8,94,40.8,1049.0,21,0
-9.0,19,10.1,1042.3,69,0
-3.1,65,37.3,1000.4,48,0
-0.4,12,17.4,972.5,62,0
25.3,32,35.8,1034.4,50,0
23.7,62,17.8,959.5,19,0
36.5,86,11.7,977.2,18,0
16.9,43,15.1,974.7,93,0
35.7,50,37.2,956.4,68,0
36.1,53,39.2,955.1,94,0
4.4,100,26.8,953.3,99,1
31.3,87,43.9,991.6,46,0
30.4,72,28.4,964.2,65,0
13.9,42,39.5,970.0,26,0
-8.4,86,31.5,956.5,63,1
9.6,70,36.4,1016.2,96,0
9.6,65,17.7,1003.7,7,0
-5.9,33,21.7,1043.2,14,0
2.6,78,47.8,1009.5,34,0
-5.7,94,10.9,983.8,27,0
23.0,59,38.4,975.4,94,0
27.5,96,4.8,993.1,41,0
21.5,92,2.6,1031.7,18,0
38.1,20,24.2,968.1,98,0
20.0,93,30.6,1005.4,48,0
25.7,85,45.0,1010.1,48,0
32.6,23,24.3,1024.8,9,0
14.8,93,19.3,984.5,62,1
-4.7,65,35.5,1023.3,50,0
33.6,15,0.8,1036.3,9,0
34.4,53,18.7,1025.8,98,0
-6.6,51,35.6,1026.1,46,0
39.7,23,11.9,981.3,57,0
29.8,59,10.7,1035.5,83,0
13.1,19,39.5,1041.3,45,0
34.8,37,33.0,1029.8,67,0
5.3,96,28.2,1032.2,55,0
34.1,55,49.0,988.0,82,0
38.5,17,45.4,976.3,4,0
-9.6,78,2.8,954.3,95,1
20.8,59,30.1,1036.9,94,0
18.7,77,29.1,1048.0,89,0
8.5,31,13.4,976.7,68,0
20.7,47,16.5,970.8,50,0
-1.2,19,24.0,1042.4,47,0
6.6,41,16.3,986.2,55,0
37.9,33,17.5,995.4,38,0
-2.3,67,4.4,1019.2,90,0
6.8,12,27.2,985.3,48,0
13.6,16,35.5,1041.8,1,0
7.6,29,15.5,999.2,59,0
36.7,28,4.2,1015.6,45,0
16.5,90,46.0,1028.1,63,1
-2.3,57,19.0,950.3,13,0
40.1,17,37.0,1003.3,43,0
21.3,42,17.7,982.9,76,0
2.5,34,9.1,997.5,27,0
34.6,15,35.9,1020.1,1,0
42.2,27,29.4,1029.2,83,0
-6.8,69,28.5,967.6,23,0
10.7,19,3.5,1043.5,70,0
20.5,88,47.6,950.7,19,0
4.9,94,34.7,1047.8,43,0
42.1,38,23.5,993.7,49,0
-5.3,54,14.2,1018.0,50,0
7.8,20,40.0,975.2,72,0
-7.1,49,31.5,967.4,83,0
-9.8,40,46.1,1034.3,74,0
3.5,87,2.8,993.4,42,1
9.0,82,16.3,1018.4,52,0
6.7,85,9.8,1047.9,26,0
11.1,48,14.7,1031.0,30,0
25.2,15,17.3,1023.3,83,0
41.0,28,37.2,1019.5,96,0
-9.5,68,23.7,955.6,0,0
25.9,54,13.8,1041.4,93,0
13.0,49,27.7,975.6,32,0
1.7,29,23.7,1041.7,54,0
-7.6,35,44.5,1042.1,41,0
-7.1,30,34.5,960.5,100,0
32.0,97,17.7,1006.4,67,1
-5.1,92,1.0,1036.7,8,0
5.4,64,13.0,970.6,87,0
29.7,12,16.1,970.9,65,0
-4.1,49,23.1,990.4,4,0
14.2,19,41.8,1034.0,28,0
32.7,63,17.9,997.2,38,0
17.6,82,28.2,969.8,57,0
25.9,15,7.0,993.2,70,0
34.0,82,8.1,1040.8,47,0
22.8,27,46.4,1033.9,86,0
13.4,49,1.7,961.3,60,0
22.2,67,12.7,1026.0,74,0
-1.6,25,22.8,972.0,8,0
18.6,22,7.4,1044.7,80,0
22.9,72,23.2,952.0,42,0
23.3,93,45.1,950.7,88,1
31.7,26,15.9,985.3,8,0
8.3,24,1.2,966.7,4,0
-7.8,52,28.6,999.8,42,0
9.2,19,26.0,1026.1,15,0
42.6,25,31.1,977.7,61,0
-3.8,54,0.6,1047.0,34,0
8.9,75,4.9,1022.1,96,0
4.5,64,23.9,1024.2,1,0
5.1,32,17.6,1008.1,54,0
40.2,97,1.6,1047.9,54,0
3.7,17,40.8,988.3,25,0
19.2,79,23.6,1001.0,3,0
34.8,99,20.9,952.8,67,1
42.4,41,12.6,975.5,39,0
6.1,66,29.2,988.2,90,0
39.8,65,18.9,957.5,27,0
20.6,73,48.0,1019.0,55,0
2.9,17,27.0,1045.6,94,0
36.4,24,20.0,999.3,7,0
-4.4,27,1.0,1040.3,30,0
17.1,73,4.1,1033.2,18,0
24.8,40,21.5,985.4,27,0
-3.8,50,8.8,1037.2,9,0
2.1,13,23.8,1019.6,70,0
21.1,39,20.8,1005.9,82,0
37.9,28,11.2,1018.4,7,0
0.0,69,46.5,953.0,84,0
30.1,43,26.8,995.2,42,0
14.5,89,40.6,1017.2,97,1
0.9,37,25.3,1040.2,54,0
38.2,15,15.4,996.7,96,0
41.8,29,31.0,968.4,47,0
-6.8,89,14.8,966.0,12,0
37.8,63,49.4,1037.1,81,0
43.5,88,8.8,1015.4,79,1
35.7,15,12.5,956.7,11,0
12.3,50,48.5,979.6,70,0
0.6,44,31.6,1005.9,22,0
-6.8,17,7.1,956.5,12,0
